is_high_season,day_period,minor_delay,minutes_diff
False,morning,False,1438
False,morning,True,2
False,morning,False,25
True,morning,False,1439
True,morning,False,1437
True,morning,False,23
False,morning,True,2
False,morning,True,1
False,morning,False,1438
False,morning,False,1439
False,morning,False,0
False,morning,True,8
False,morning,True,12
False,morning,True,2
False,morning,True,4
False,morning,False,0
False,morning,False,0
False,morning,True,2
False,morning,True,1
False,morning,True,10
False,morning,False,110
True,afternoon,False,0
True,afternoon,False,1438
False,afternoon,False,0
False,afternoon,True,13
False,afternoon,False,0
False,morning,True,5
False,afternoon,False,1439
False,afternoon,False,0
False,afternoon,True,3
False,afternoon,True,10
False,afternoon,True,4
False,morning,False,21
False,afternoon,False,1438
False,afternoon,True,2
False,afternoon,False,1439
False,afternoon,False,0
False,afternoon,True,3
False,afternoon,True,2
False,afternoon,True,3
False,afternoon,False,44
False,afternoon,True,4
False,afternoon,True,5
False,morning,True,3
False,afternoon,True,4
False,afternoon,True,1
False,afternoon,False,1435
False,afternoon,False,0
False,afternoon,True,3
False,afternoon,True,2
True,evening,False,1438
True,afternoon,True,15
False,afternoon,True,8
False,afternoon,True,10
False,evening,True,1
False,afternoon,True,1
False,evening,False,1439
False,afternoon,True,2
False,afternoon,False,1436
False,afternoon,True,1
False,evening,True,1
False,afternoon,False,1438
False,evening,True,5
False,afternoon,True,6
False,afternoon,True,5
False,afternoon,True,4
False,evening,False,0
False,evening,False,0
False,afternoon,False,1439
False,afternoon,False,1439
False,afternoon,False,0
False,evening,False,0
False,afternoon,False,35
False,evening,True,7
False,afternoon,True,12
True,evening,True,2
True,evening,True,6
False,evening,True,2
False,evening,True,3
False,evening,True,10
False,evening,True,15
False,evening,True,4
False,evening,True,5
False,evening,True,7
False,evening,True,5
False,evening,False,0
False,evening,True,13
False,evening,False,39
False,evening,True,3
False,evening,True,3
False,evening,True,2
False,evening,True,8
True,evening,True,6
True,evening,False,145
False,evening,False,1439
False,evening,False,1438
False,evening,True,1
False,evening,False,44
False,evening,False,0
False,evening,True,7
False,evening,True,5
False,evening,False,0
False,evening,True,1
True,morning,True,5
True,morning,False,0
True,morning,True,2
False,morning,False,1439
False,morning,False,29
False,morning,False,1436
False,morning,True,6
False,morning,True,2
False,morning,False,0
False,morning,True,4
False,morning,False,1438
False,morning,True,7
False,morning,True,3
False,morning,False,1439
False,morning,False,0
False,morning,True,4
False,morning,True,3
False,morning,True,2
False,morning,False,0
False,morning,True,8
False,morning,True,4
False,morning,False,1436
False,morning,False,0
False,morning,True,7
False,morning,True,13
False,morning,True,13
False,morning,True,8
True,afternoon,True,10
True,afternoon,True,4
True,afternoon,True,9
False,afternoon,False,1435
False,afternoon,False,1439
False,afternoon,True,2
False,afternoon,False,1438
False,afternoon,True,7
False,afternoon,True,1
False,afternoon,True,2
False,afternoon,True,9
False,afternoon,False,1438
False,afternoon,False,1432
False,afternoon,False,1439
False,afternoon,True,2
False,afternoon,True,8
False,afternoon,True,6
False,afternoon,False,1437
False,afternoon,False,1439
False,afternoon,False,1435
False,afternoon,False,1437
False,afternoon,False,0
False,afternoon,True,1
False,afternoon,True,6
False,afternoon,False,1439
False,afternoon,False,1438
False,afternoon,False,1435
False,afternoon,True,1
False,afternoon,False,16
False,afternoon,False,1438
False,afternoon,True,15
True,morning,True,4
True,afternoon,True,11
True,morning,False,1433
False,morning,True,2
False,afternoon,True,4
False,afternoon,True,5
False,morning,True,5
False,morning,True,9
False,afternoon,False,56
False,afternoon,True,11
False,morning,True,1
False,morning,False,1438
False,afternoon,True,5
False,afternoon,False,1438
False,morning,True,1
False,morning,True,14
False,afternoon,True,10
False,afternoon,True,1
True,morning,True,2
False,morning,True,5
False,morning,False,1434
False,morning,True,2
False,morning,True,4
False,morning,False,1436
False,morning,True,4
False,morning,True,1
False,morning,False,1438
False,morning,True,2
False,morning,True,14
False,morning,True,2
False,morning,False,16
True,morning,False,1436
True,afternoon,False,1436
False,afternoon,True,15
False,afternoon,True,2
False,morning,False,1436
False,afternoon,True,6
False,afternoon,False,0
False,afternoon,True,1
False,afternoon,True,6
False,afternoon,True,4
False,afternoon,True,9
False,afternoon,False,26
False,afternoon,True,10
True,morning,True,5
True,morning,True,8
True,morning,False,45
False,morning,True,8
False,morning,False,0
False,morning,False,1437
False,morning,True,3
False,morning,False,37
False,morning,True,3
False,morning,True,5
False,morning,True,3
False,morning,True,2
False,morning,True,13
False,morning,True,12
False,morning,True,5
False,morning,False,0
False,morning,True,1
False,morning,False,0
False,morning,True,2
False,morning,False,17
False,morning,False,95
False,morning,True,6
False,morning,True,4
False,morning,True,6
False,morning,True,9
False,morning,False,1437
False,morning,True,2
False,morning,True,6
False,morning,True,9
False,morning,True,3
False,morning,True,9
True,afternoon,True,7
True,afternoon,False,20
True,morning,True,1
False,afternoon,False,60
False,morning,False,18
False,afternoon,True,6
False,morning,False,19
False,afternoon,False,36
False,morning,False,0
False,afternoon,True,10
False,morning,True,5
False,afternoon,True,4
False,morning,True,15
False,afternoon,True,2
False,afternoon,True,2
False,morning,True,8
False,afternoon,True,8
False,morning,True,1
False,afternoon,True,2
False,morning,False,1436
False,afternoon,False,0
False,morning,False,0
False,afternoon,True,3
False,morning,True,2
False,afternoon,False,29
False,afternoon,True,3
False,afternoon,True,5
False,morning,True,8
True,afternoon,True,4
True,afternoon,False,21
True,afternoon,True,13
False,afternoon,False,1438
False,afternoon,True,15
False,afternoon,True,3
False,afternoon,False,1438
False,afternoon,False,1427
False,afternoon,True,7
False,afternoon,False,50
False,afternoon,False,0
False,afternoon,False,1439
False,afternoon,False,1439
False,afternoon,True,2
False,afternoon,True,1
False,afternoon,True,4
False,afternoon,True,1
False,afternoon,True,1
False,afternoon,True,13
False,afternoon,False,1439
False,afternoon,True,5
False,afternoon,True,3
False,afternoon,True,4
False,afternoon,True,4
False,afternoon,False,0
False,afternoon,False,1427
False,afternoon,False,1438
False,afternoon,False,0
False,afternoon,True,12
False,afternoon,True,8
False,afternoon,False,20
False,evening,False,1435
False,evening,True,13
False,evening,True,1
True,evening,True,9
True,evening,True,3
False,evening,True,6
False,evening,False,0
False,evening,True,1
False,evening,True,5
False,evening,False,65
False,evening,True,9
False,evening,True,3
False,evening,True,3
False,evening,True,10
False,evening,True,2
False,evening,True,1
False,evening,False,0
False,evening,True,3
False,evening,False,16
False,evening,False,0
False,evening,False,0
False,evening,True,5
True,morning,True,3
True,morning,True,8
True,morning,False,42
False,morning,True,6
False,morning,True,3
False,morning,True,4
False,morning,True,1
False,morning,True,1
False,morning,True,9
False,morning,True,8
False,morning,True,2
False,morning,True,6
False,morning,True,1
False,morning,True,1
False,morning,True,2
False,morning,True,2
False,morning,True,3
False,morning,False,1439
False,morning,True,11
False,morning,False,1437
False,morning,False,1438
False,morning,True,8
False,morning,False,54
False,morning,True,3
False,morning,True,2
False,morning,True,12
False,morning,False,30
False,morning,False,47
False,morning,True,3
False,morning,True,3
True,morning,False,0
True,morning,False,1438
True,morning,True,4
False,morning,False,1439
False,morning,False,1435
False,morning,False,1438
False,morning,False,1439
False,morning,False,0
False,morning,False,1439
False,morning,False,1436
False,morning,True,1
False,morning,True,5
False,morning,False,1434
False,morning,False,17
False,morning,False,18
False,morning,True,12
False,morning,False,1436
False,morning,True,4
False,morning,True,1
False,morning,False,1436
False,morning,False,1439
False,morning,False,1438
False,morning,False,0
False,morning,False,1436
False,morning,True,6
False,morning,True,2
False,morning,True,5
False,morning,False,1439
False,morning,False,1437
False,morning,False,1439
False,morning,True,1
False,morning,False,25
False,morning,False,1439
False,morning,True,2
False,morning,False,1438
False,morning,False,1439
False,morning,False,1438
False,morning,True,9
False,morning,True,7
True,afternoon,False,1439
False,afternoon,False,1433
False,afternoon,False,1438
False,afternoon,True,2
False,afternoon,False,1434
False,afternoon,False,1438
False,afternoon,False,1438
False,afternoon,False,1438
True,afternoon,False,0
True,afternoon,True,2
True,afternoon,False,1439
False,afternoon,False,1439
False,afternoon,True,1
False,afternoon,True,7
False,afternoon,False,1435
False,afternoon,False,1437
False,afternoon,True,6
False,afternoon,False,1438
False,afternoon,True,10
False,afternoon,False,1436
False,afternoon,False,1438
False,afternoon,False,0
False,afternoon,False,1437
False,afternoon,False,1437
False,afternoon,False,18
False,afternoon,True,12
False,afternoon,False,1439
False,afternoon,True,5
False,afternoon,False,1438
False,afternoon,False,1436
False,afternoon,False,19
False,afternoon,True,1
False,afternoon,False,1436
False,afternoon,False,1438
False,afternoon,True,4
False,afternoon,True,1
False,afternoon,False,1436
False,afternoon,False,1436
False,afternoon,False,1437
True,afternoon,False,1439
True,evening,True,8
True,evening,False,23
False,evening,False,1437
False,afternoon,False,1436
False,evening,False,1436
False,evening,False,1437
False,evening,True,5
False,evening,True,7
False,afternoon,True,9
False,evening,False,1439
False,evening,True,10
False,evening,False,1436
False,evening,True,2
False,afternoon,False,0
False,evening,False,20
False,evening,True,2
False,evening,True,2
False,evening,True,7
False,afternoon,False,1435
False,evening,True,12
False,evening,True,6
False,morning,False,1439
False,morning,True,3
False,morning,True,1
False,morning,True,1
True,afternoon,False,1436
False,afternoon,False,1437
False,afternoon,False,1438
False,afternoon,False,1434
False,afternoon,False,16
False,afternoon,True,1
False,afternoon,True,1
False,afternoon,False,0
False,afternoon,False,0
False,afternoon,False,1436
False,afternoon,False,1438
False,afternoon,True,3
False,afternoon,True,1
True,evening,True,13
True,afternoon,True,10
True,afternoon,True,6
False,afternoon,False,16
False,afternoon,False,1437
False,afternoon,False,1439
False,evening,False,33
False,afternoon,True,2
False,afternoon,True,1
False,afternoon,True,5
False,afternoon,True,1
False,afternoon,True,1
False,evening,True,6
False,evening,False,0
False,afternoon,True,3
False,afternoon,True,1
False,afternoon,False,1435
False,afternoon,False,0
False,evening,True,2
False,evening,False,1438
False,afternoon,False,125
False,afternoon,False,1436
False,evening,True,1
False,afternoon,True,1
False,evening,True,6
False,afternoon,True,13
False,afternoon,True,6
True,afternoon,False,1438
True,afternoon,False,0
True,afternoon,True,2
False,afternoon,True,2
False,evening,True,7
False,evening,True,14
False,afternoon,False,1437
False,afternoon,True,2
False,afternoon,False,1439
False,afternoon,True,1
False,evening,False,0
False,evening,True,7
False,afternoon,False,0
False,afternoon,False,1435
False,afternoon,False,1439
False,evening,False,1438
False,evening,False,1437
False,evening,True,4
False,afternoon,True,1
False,afternoon,False,1436
False,afternoon,False,1433
False,evening,False,1439
False,evening,False,1439
False,evening,True,13
False,afternoon,False,0
False,afternoon,False,0
False,afternoon,False,1439
True,afternoon,True,8
True,evening,True,3
True,afternoon,False,1436
False,evening,True,13
False,evening,False,1437
False,afternoon,False,1437
False,evening,False,38
False,afternoon,False,1439
False,evening,False,22
False,evening,False,0
False,afternoon,False,1435
False,afternoon,True,5
False,evening,False,28
False,evening,False,1433
False,afternoon,False,1436
False,afternoon,False,34
False,afternoon,True,3
False,evening,True,12
False,evening,False,1437
False,afternoon,True,3
False,evening,False,0
False,afternoon,True,4
True,morning,False,1438
False,evening,False,1436
False,evening,False,1436
False,evening,False,1436
False,evening,False,1436
True,afternoon,True,1
True,evening,True,3
True,evening,True,4
False,evening,False,1439
